Training Epochs,AverageReturn,NormReturn,L_Act,L_Crit,Weight,kl
49,364.0,1.3367503460660706,37.772255465698244,0.028821413848432714,0.5,1.0
50,385.8,1.4183097010737402,37.79183135471344,0.024900108929094857,0.5,1.0
51,379.6,1.3951139212091737,37.8581755935669,0.026037265308387576,0.5,1.0
52,357.5,1.3124321897564442,37.83376471557617,0.025549271531775594,0.5,1.0
53,295.6,1.080848516592465,37.84113283691406,0.024734694417333232,0.5,1.0
54,354.4,1.3008342998241609,37.82240109786987,0.024977453868580052,0.5,1.0
55,332.5,1.2189008193348048,37.77423057479859,0.023359604602376932,0.5,1.0
56,304.2,1.113023308017509,37.82588889713287,0.02266478277379647,0.5,1.0
57,447.9,1.6506416252010923,37.830343061065676,0.02350853334370768,0.5,1.0
58,337.5,1.2376070934191328,37.85208438529968,0.02264521003657719,0.5,1.0
59,335.7,1.2308728347487747,37.86603857040405,0.022631533539074006,0.5,1.0
60,270.7,0.9876912716525121,37.92195881786346,0.021433290920360015,0.5,1.0
61,295.4,1.080100265629092,37.92058712921143,0.021238305137876886,0.5,1.0
62,286.6,1.0471772232406749,37.93555462684631,0.02008977479810128,0.5,1.0
63,325.8,1.1938344120618056,37.93369805736542,0.02039740588054992,0.5,1.0
64,329.7,1.2084253058475811,37.96567458992004,0.01945011373050511,0.5,1.0
65,382.4,1.405589434696397,37.96577605895996,0.018046072340523824,0.5,1.0
66,378.7,1.3917467918739945,37.95861812553406,0.018390485343371985,0.5,1.0
67,417.6,1.5372816042500654,37.99476854591369,0.018638952513423283,0.5,1.0
68,443.2,1.633057727561824,38.01476151943207,0.017031906437827274,0.5,1.0
69,419.4,1.5440158629204233,38.03117525215149,0.017333647093595937,0.5,1.0
70,265.6,0.9686108720864979,38.01429213256836,0.01707306532054208,0.5,1.0
71,369.0,1.3554566201503984,38.031248476409914,0.016909017497638706,0.5,1.0
72,296.7,1.0849638968910171,38.07666744270325,0.017877135814575014,0.5,1.0
73,292.7,1.069998877623555,38.09849682426453,0.017780889459047468,0.5,1.0
74,405.2,1.490890044520932,38.13551092262268,0.017519312582642305,0.5,1.0
75,342.8,1.2574357439485204,38.1717182559967,0.01591602596202865,0.5,1.0
76,292.8,1.0703730031052414,38.15691563339234,0.015702744314132724,0.5,1.0
77,315.4,1.1549253619664035,38.20022880554199,0.016640662061981858,0.5,1.0
78,442.5,1.6304388491900184,38.20794468994141,0.015437962551612873,0.5,1.0
79,286.5,1.0468030977589884,38.24834526672363,0.016650725697469896,0.5,1.0
80,303.9,1.1119009315724493,38.238040364074706,0.015675506669690368,0.5,1.0
81,409.6,1.5073515657151408,38.277695678329465,0.015649476105812937,0.5,1.0
82,340.4,1.248456732388043,38.266284143447876,0.014619238955888432,0.5,1.0
83,238.1,0.8657263646226944,38.29450113830566,0.013296915474976414,0.5,1.0
84,386.6,1.4213027049272327,38.3002894701004,0.013452097522164695,0.5,1.0
85,405.6,1.4923865464476787,38.32062498321533,0.013676464480068535,0.5,1.0
86,439.2,1.618092708294362,38.34484644546509,0.01252013955360744,0.5,1.0
87,318.6,1.1668973773803735,38.327772451019285,0.011584763919760007,0.5,1.0
88,399.5,1.4695648920647986,38.3366990234375,0.011420565860322677,0.5,1.0
89,406.7,1.4965019267462305,38.34549746818543,0.01050343773344066,0.5,1.0
90,437.8,1.61285495155075,38.33778861865997,0.010819900184508879,0.5,1.0
91,280.1,1.0228590669310487,38.38860869979858,0.009081252499239054,0.5,1.0
92,253.7,0.9240899397657973,38.3530038143158,0.009108895903395023,0.5,1.0
93,327.4,1.1998204197687903,38.369950135040284,0.009044297268718946,0.5,1.0
94,302.1,1.1051666729020915,38.39000284690857,0.008056102539831772,0.5,1.0
95,314.2,1.1504358561861647,38.41769040164947,0.00790495622495655,0.5,1.0
96,421.2,1.5507501215907815,38.39373393402099,0.0076442831802531145,0.5,1.0
97,270.0,0.9850723932807063,38.47470704689026,0.008064228017849381,0.5,1.0
98,347.1,1.2735231396610422,38.48315932884216,0.007923042577179148,0.5,1.0
99,436.1,1.6064948183620786,38.512456711959835,0.0074724135922500864,0.5,1.0
