Training Epochs,AverageReturn,NormReturn,L_Act,L_Crit,Weight,kl
89,446.3,1.6446556174941074,24.521719596099853,0.013209158854419365,0.5,1.0
90,456.2,1.6816940401810767,24.52884069290161,0.01295469328071922,0.5,1.0
91,451.7,1.6648583935051815,24.543094711875916,0.013741374745313078,0.5,1.0
92,449.8,1.657750009353137,24.537587803840637,0.014036387229850516,0.5,1.0
93,441.8,1.6278199708182124,24.516242722702028,0.013294086178462021,0.5,1.0
94,453.4,1.6712185266938528,24.493071975135802,0.013615815523709171,0.5,1.0
95,450.5,1.660368887724943,24.40328628387451,0.01281464784827549,0.5,1.0
96,443.9,1.63567660593363,24.4413079410553,0.01348941260036081,0.5,1.0
97,448.3,1.6521381271278386,24.377588188171387,0.012105047216941603,0.5,1.0
98,455.0,1.677204534400838,24.385615237236024,0.011458454211242497,0.5,1.0
99,445.5,1.641662613640615,24.435058443260193,0.012100763680948876,0.5,1.0
