Training Epochs,AverageReturn,NormReturn,L_Act,L_Crit,Weight,kl
0,0.0,0.0,24.403948396351375,17.679762051296233,0.5061196,1.0
1,0.0,0.0,29.178664771080015,1.6232993634343147,0.49506864,1.0
2,0.0,0.0,30.95049754180908,1.591422719860077,0.47577384,1.0
3,0.0,0.0,31.05093294429779,1.3993703453302384,0.49181962,1.0
4,0.0,0.0,30.09391504688263,1.1721570367097855,0.5057871,1.0
5,0.0,0.0,27.898426710510254,0.9865926136791706,0.5336577,1.0
6,0.0,0.0,25.48686958179474,0.9522045464873314,0.5560076,1.0
7,0.0,0.0,23.697545422554015,1.088063453155756,0.5667081,1.0
8,0.0,0.0,23.049229119300843,1.2271407330811024,0.5624501,1.0
9,0.0,0.0,23.435465049171448,1.2110099993467331,0.55451035,1.0
10,0.0,0.0,23.63278206176758,1.0981341380357743,0.55865806,1.0
11,0.0,0.0,23.422201634407042,1.018191259866953,0.5623614,1.0
12,0.0,0.0,22.876483049964904,0.9801914104104043,0.56565994,1.0
13,0.0,0.0,22.333616120910644,0.931192033201456,0.57298964,1.0
14,0.0,0.0,21.90044290561676,0.906685491168499,0.5798059,1.0
15,0.0,0.0,21.65874031009674,0.9062484370499849,0.5855455,1.0
16,0.0,0.0,21.604507558631898,0.8844602606028319,0.58733916,1.0
17,0.0,0.0,21.413781621932984,0.8803209557205438,0.5873866,1.0
18,0.0,0.0,21.239386156845093,0.857259512886405,0.5849315,1.0
19,0.0,0.0,21.106773297691344,0.8521460959136486,0.58471745,1.0
20,0.0,0.0,20.99840544643402,0.8416068887233734,0.58304006,1.0
21,0.0,0.0,20.964654970932006,0.8368289942324162,0.5793539,1.0
22,0.0,0.0,21.004664001083373,0.8097887554258109,0.5792726,1.0
23,0.0,0.0,20.837570513153075,0.8065296392798423,0.58119863,1.0
24,0.0,0.0,20.71435825443268,0.7804758214086294,0.58454484,1.0
25,0.0,0.0,20.590260752296448,0.7704575174689293,0.5829754,1.0
26,0.0,0.0,20.52304758529663,0.763703239634633,0.5780849,1.0
27,0.0,0.0,20.494754408454895,0.737927261993289,0.5795927,1.0
28,0.0,0.0,20.500884897232055,0.7423629176676273,0.5803767,1.0
