Training Epochs,AverageReturn,NormReturn,L_Act,L_Crit,Weight,kl
47,53.0,0.17322009802087618,27.815779511260985,0.025613175188493913,0.5,1.0
48,54.7,0.17958023120954766,27.809398961448668,0.021856721974373796,0.5,1.0
49,54.3,0.17808372928280142,27.8032406457901,0.02000127082163235,0.5,1.0
50,63.6,0.21287739907965128,27.808994252967835,0.018804839763534257,0.5,1.0
51,72.0,0.24430393954132212,27.78510715866089,0.01587395488123875,0.5,1.0
52,56.0,0.1844438624714729,27.777396470069885,0.014746925929165445,0.5,1.0
53,64.4,0.21587040293314377,27.7965823223114,0.012619410178973339,0.5,1.0
54,71.2,0.2413109356878297,27.76148648700714,0.011658064810140058,0.5,1.0
55,76.2,0.2600172097721576,27.779825861549376,0.012284117095882539,0.5,1.0
56,63.8,0.2136256500430244,27.78650264186859,0.012831543411826714,0.5,1.0
57,110.4,0.3879681245089603,27.776471344184877,0.012013993550208397,0.5,1.0
58,84.5,0.2910696247521418,27.800275529289245,0.012814172058622352,0.5,1.0
59,88.6,0.3064087695012907,27.77805196170807,0.012739183305297047,0.5,1.0
60,105.6,0.3700101013880055,27.767190093040465,0.01177344251300674,0.5,1.0
61,109.3,0.3838527442104081,27.77613571434021,0.01254614231295418,0.5,1.0
62,87.6,0.3026675146844251,27.79368162765503,0.012433485776756424,0.5,1.0
63,126.9,0.4496988289872423,27.765960486412048,0.013698167426954023,0.5,1.0
64,92.5,0.3209996632870665,27.788505644989012,0.013551370496605522,0.5,1.0
65,101.0,0.35280032923042387,27.805936220741273,0.014121907248324714,0.5,1.0
66,120.0,0.4238841707508698,27.816603970909117,0.013786323001224081,0.5,1.0
67,114.8,0.4044296457031688,27.842006836891173,0.013261128702922724,0.5,1.0
68,119.6,0.42238766882412354,27.820255246734618,0.013401810184214264,0.5,1.0
69,133.4,0.47401698529686853,27.80390338382721,0.01129922206948977,0.5,1.0
70,113.1,0.3980695125144973,27.806995596122743,0.011305089667346328,0.5,1.0
71,117.8,0.4156534101537655,27.815748288345336,0.011334891686728224,0.5,1.0
