Training Epochs,AverageReturn,NormReturn,L_Act,L_Crit,Weight,kl
0,0.0,0.0,14.67384578876216,20.207283616650106,0.5483864,1.0
1,0.0,0.0,19.72245143098831,4.662943548822403,0.5551019,1.0
2,0.0,0.0,20.206217245960236,4.377023640066385,0.5383622,1.0
3,0.0,0.0,19.7468539393425,3.9982499964535236,0.56540895,1.0
4,0.0,0.0,17.531852556991577,3.680964508229494,0.60101527,1.0
5,0.0,0.0,16.367599893283845,3.647374873369932,0.5933853,1.0
6,0.0,0.0,17.00565597190857,3.909484657293558,0.57248294,1.0
7,0.0,0.0,17.603942307186127,3.74825521877408,0.5522098,1.0
8,0.0,0.0,17.902043650341035,3.572063228482008,0.5475612,1.0
9,0.0,0.0,17.234950579738616,3.236163647711277,0.55344105,1.0
10,0.0,0.0,16.512479778766632,2.9983594043016435,0.55055016,1.0
11,0.0,0.0,15.921324517917633,2.8631113450437784,0.54997605,1.0
12,0.0,0.0,15.425877563381196,2.7649468963623045,0.5506367,1.0
13,0.2,0.2,15.102421127796173,2.715548052468896,0.5499927,1.0
14,0.0,0.0,14.925200573348999,2.6862555407732724,0.5490408,1.0
15,0.1,0.1,14.913491853713989,2.67575568048358,0.543587,1.0
16,0.6,0.6,14.938121779060364,2.677662411096692,0.54527014,1.0
17,0.2,0.2,15.011393489170075,2.731087011811137,0.5390542,1.0
18,0.9,0.9,15.041069537830353,2.514478609997034,0.5372486,1.0
19,0.4,0.4,15.066196589469909,2.436108447703719,0.5372695,1.0
20,0.0,0.0,14.991178107070922,2.5182322710335256,0.53585595,1.0
21,0.6,0.6,14.780249674701691,2.43581806384027,0.54029685,1.0
22,0.0,0.0,14.553632814598084,2.4543675008863213,0.5409801,1.0
23,0.0,0.0,14.509452905273438,2.4368821140766146,0.54236346,1.0
24,0.9,0.9,14.517387681007385,2.457736134532094,0.54208905,1.0
25,0.5,0.5,14.473637016010285,2.4001440194994212,0.5395551,1.0
26,0.7,0.7,14.399064369010926,2.295423344832659,0.53774095,1.0
27,0.5,0.5,14.37184130048752,2.2276553272902966,0.53014547,1.0
28,0.2,0.2,14.283473595619201,2.3232097902685402,0.5271276,1.0
29,0.6,0.6,14.150234204292298,2.2569013399690387,0.5304226,1.0
30,0.7,0.7,14.137473446846009,2.301248103541136,0.5290225,1.0
31,0.1,0.1,14.175744300556183,2.3506355876117944,0.5305549,1.0
32,0.1,0.1,13.991324412059784,2.2065305921435354,0.52978504,1.0
33,0.7,0.7,13.950018960380554,2.1756073950231074,0.52297825,1.0
34,0.5,0.5,13.84424730796814,2.2191417235076427,0.53154105,1.0
35,0.0,0.0,13.779553483390808,2.165316983935237,0.53136057,1.0
36,0.5,0.5,13.806546063232421,2.172118714940548,0.5309958,1.0
37,0.3,0.3,13.811761546707153,2.2239437053382396,0.5273285,1.0
38,0.1,0.1,13.771890645313263,2.126698323765397,0.5291006,1.0
39,0.9,0.9,13.702354799461364,2.0740937464475633,0.5313141,1.0
40,0.6,0.6,13.628732487773895,2.0568191979140042,0.5332503,1.0
41,0.3,0.3,13.529175784015656,2.060114031109214,0.53511775,1.0
42,0.6,0.6,13.440116393184661,2.133409081339836,0.5398039,1.0
43,0.6,0.6,13.415924408054352,2.1059439550727608,0.53170764,1.0
44,0.7,0.7,13.46336432237625,2.105773388624191,0.5318934,1.0
45,0.3,0.3,13.483126141548157,2.0773075408279897,0.5310456,1.0
46,0.0,0.0,13.472014551830291,2.099943939316273,0.53316873,1.0
47,0.4,0.4,13.570856029224396,2.1003469071507452,0.5322981,1.0
48,0.4,0.4,13.613506990146638,2.1318499092549086,0.5333604,1.0
49,0.8,0.8,13.496221271896362,2.057423181128502,0.53695655,1.0
50,0.9,0.9,13.405024763584137,2.057570835849643,0.5353134,1.0
51,0.6,0.6,13.483569302940369,2.156917022418976,0.529434,1.0
52,0.5,0.5,13.522804124641418,2.099534460747242,0.5303706,1.0
53,0.9,0.9,13.600702584266662,2.1129044944584368,0.5293186,1.0
54,0.1,0.1,13.750571921634673,2.102797187641263,0.5300432,1.0
55,0.6,0.6,13.821459972190857,2.0865181263923644,0.5258712,1.0
56,0.7,0.7,13.894656809711456,2.063068758252263,0.522802,1.0
57,0.6,0.6,13.904536962604523,2.1159128378748893,0.5249753,1.0
58,0.4,0.4,13.928690577220916,2.1077704872488976,0.52228224,1.0
59,0.3,0.3,14.007849806785584,2.0563248932421208,0.51734626,1.0
60,0.9,0.9,14.132947716331483,2.1197820193976162,0.5158941,1.0
61,0.6,0.6,14.171377988815308,2.08942112750411,0.51558155,1.0
62,0.8,0.8,14.212702612400054,2.111529924070835,0.5145258,1.0
63,0.7,0.7,14.268005869674683,2.0329569454938174,0.5135592,1.0
64,0.7,0.7,14.344232484531403,2.1450931340843438,0.5110572,1.0
65,0.7,0.7,14.269834311771392,2.025268940022588,0.51522624,1.0
66,0.7,0.7,14.206231903457642,2.017649073818326,0.5144792,1.0
67,0.4,0.4,14.223993362522124,2.0886711302071808,0.51341367,1.0
68,1.0,1.0,14.263474342823029,2.087480394253135,0.5129775,1.0
69,0.7,0.7,14.403919391155243,2.113008824843168,0.51084334,1.0
70,0.9,0.9,14.615815469169616,2.1355452870309355,0.50804245,1.0
71,0.7,0.7,14.754533600330353,2.009773993316293,0.50764203,1.0
72,0.7,0.7,14.77239536895752,2.0764700578540563,0.5061381,1.0
73,0.6,0.6,14.658507648277283,2.0593249864071606,0.5111473,1.0
74,0.8,0.8,14.496761099338531,2.1270473686277866,0.5143289,1.0
75,0.7,0.7,14.425892896842957,1.9777999436080456,0.51203394,1.0
76,0.8,0.8,14.469082391357421,2.0810343068122865,0.50987107,1.0
77,0.8,0.8,14.528566802883148,2.043069232958555,0.50849265,1.0
78,0.7,0.7,14.614725030899049,2.042619340145588,0.51200604,1.0
79,0.8,0.8,14.650991499328613,2.1747226292014123,0.5095992,1.0
80,0.8,0.8,14.665640173912049,1.9788289594203234,0.5100314,1.0
