Training Epochs,AverageReturn,NormReturn,L_Act,L_Crit,Weight,kl
0,0.0,0.0,45.00761515321303,51.12050131716728,0.38079292,1.0
1,0.0,0.0,66.39929876594543,27.64202339541912,0.3697833,1.0
2,0.0,0.0,72.21816170463562,25.140350905799867,0.35126513,1.0
3,0.0,0.0,74.86191253967286,23.834709299993516,0.3311551,1.0
4,0.0,0.0,76.589828465271,22.74453817100525,0.32254243,1.0
5,0.0,0.0,76.71245004577636,23.398069973516463,0.3328031,1.0
Training Epochs,AverageReturn,NormReturn,L_Act,L_Crit,Weight,kl
0,0.0,0.0,16.129890866813344,19.81645132086277,0.54147404,1.0
Training Epochs,AverageReturn,NormReturn,L_Act,L_Crit,Weight,kl
0,0.0,0.0,55.39127462233883,85.28281910777092,0.4630817,1.0
1,0.0,0.0,63.03419361419678,57.07407861180305,0.532308,1.0
2,0.0,0.0,61.5316877407074,52.98186323437691,0.5609437,1.0
3,0.0,0.0,59.49448727798462,51.88798606967926,0.58678526,1.0
4,0.0,0.0,57.11137732963562,50.12841119556427,0.61085016,1.0
5,0.0,0.0,55.19157891731262,49.39301013123989,0.6269585,1.0
6,0.0,0.0,53.165247684860226,48.491739157438275,0.6416645,1.0
7,0.0,0.0,51.694855382919314,47.70313801369667,0.65400964,1.0
8,0.0,0.0,50.673033585739134,46.80500449638367,0.6612245,1.0
9,0.0,0.0,49.53498159179688,45.41130742545128,0.6671467,1.0
10,0.0,0.0,48.645239847946165,44.15925982480049,0.67321074,1.0
11,0.0,0.0,47.80987243766785,43.599242118024826,0.676745,1.0
12,0.0,0.0,46.85676667556763,42.24237755539417,0.67992306,1.0
13,0.0,0.0,46.16104625587463,41.81726142151356,0.6843026,1.0
14,0.0,0.0,45.194752935791016,41.13103459105491,0.68654,1.0
15,0.0,0.0,44.603984378814694,40.01591312599182,0.69110984,1.0
16,0.0,0.0,43.89099404869079,38.5851255440712,0.69227403,1.0
17,0.0,0.0,43.23474441852569,37.72816827092171,0.6960106,1.0
18,0.0,0.0,42.32078356781006,37.18021079874039,0.6996426,1.0
19,0.0,0.0,41.62766386127472,36.38271308221817,0.7035626,1.0
20,0.0,0.0,40.77093868293762,36.23283016571999,0.70621836,1.0
21,0.0,0.0,40.31412816257477,35.07048517010212,0.70683247,1.0
22,0.0,0.0,39.673637420082095,34.568043526029584,0.71024466,1.0
23,0.0,0.0,39.023270202827455,33.71051211361885,0.7136764,1.0
24,0.0,0.0,38.286063192749026,33.07115659172535,0.7182238,1.0
25,0.0,0.0,37.956644118118284,32.262574365663525,0.7228354,1.0
26,0.0,0.0,37.63000090942383,31.510769945526125,0.7269723,1.0
27,0.0,0.0,37.037910730361936,30.82389957332611,0.73208773,1.0
28,0.0,0.0,36.804896727180484,30.21596604232788,0.73564255,1.0
29,0.0,0.0,36.52381170806885,29.454783377695083,0.73866355,1.0
30,0.0,0.0,36.545784143066406,29.0116748313427,0.7397954,1.0
31,0.0,0.0,36.38864047031402,28.2749396781683,0.7417379,1.0
32,0.0,0.0,36.276297282409665,27.908677197027206,0.7429918,1.0
33,0.0,0.0,35.712488091087344,27.52430636422634,0.7461665,1.0
34,0.0,0.0,35.68956659317016,27.115242905712126,0.74659276,1.0
35,0.0,0.0,35.59049788265228,26.6058897156477,0.7481294,1.0
36,0.0,0.0,35.5474506608963,25.760071827554704,0.7472814,1.0
37,0.0,0.0,35.46626477432251,25.738727590942382,0.7481129,1.0
38,0.0,0.0,35.52777342510223,25.783600593161584,0.7484954,1.0
39,0.0,0.0,35.35021833591461,25.12016788623333,0.74996257,1.0
40,0.0,0.0,35.25555642051697,24.31750809314251,0.74991304,1.0
41,0.0,0.0,35.1495270488739,23.989919370222093,0.75036114,1.0
42,0.0,0.0,35.27366763362885,24.20936127164364,0.7499877,1.0
43,0.0,0.0,35.13150244274139,23.788675429725647,0.75062644,1.0
44,0.0,0.0,34.914188237571715,23.131115336489678,0.75121623,1.0
45,0.0,0.0,35.089780200195314,22.920288715410233,0.7507858,1.0
46,0.0,0.0,34.98608622932434,22.691714123034476,0.75083786,1.0
47,0.0,0.0,34.88549585914612,22.740201465320588,0.75205207,1.0
48,0.0,0.0,34.96518818092346,22.531373348808287,0.75088495,1.0
49,0.0,0.0,34.91729943561554,22.323965648031233,0.75092214,1.0
50,0.0,0.0,34.69083850040436,21.991716003751755,0.7533504,1.0
51,0.0,0.0,34.568337787246705,21.587544891667367,0.75305444,1.0
52,0.0,0.0,34.54524086208343,21.21481982302666,0.7540043,1.0
53,0.0,0.0,34.663545053100584,21.222915239286422,0.7540335,1.0
54,0.0,0.0,34.83705845375061,20.72229197678566,0.752386,1.0
55,0.0,0.0,34.65834724540711,20.918317996430396,0.75386167,1.0
56,0.0,0.0,34.52419340610504,20.10430999112129,0.75456554,1.0
57,0.0,0.0,34.52260603809356,20.351596473288534,0.75513804,1.0
58,0.0,0.0,34.71114346675873,20.087463798093797,0.75416785,1.0
59,0.0,0.0,34.520696828079224,19.804559960079192,0.7550307,1.0
60,0.0,0.0,34.38974244823456,19.4730553971529,0.75621116,1.0
61,0.0,0.0,34.362713039588925,19.49744018216133,0.75516707,1.0
62,0.0,0.0,34.4073494972229,19.311177184653282,0.755549,1.0
63,0.0,0.0,34.45487546443939,19.38480962026119,0.75458604,1.0
64,0.0,0.0,34.25269519443512,19.18314876458645,0.75594753,1.0
65,0.0,0.0,34.453446167755125,19.018243652963637,0.75526994,1.0
66,0.0,0.0,34.41153081302643,18.770902339744566,0.75504655,1.0
67,0.0,0.0,34.41766380710602,18.755797088503837,0.75513774,1.0
68,0.0,0.0,34.40763901348114,18.672761613035203,0.75436103,1.0
69,0.0,0.0,34.531282596588134,18.514592384719847,0.7537215,1.0
70,0.0,0.0,34.36975591068268,18.353828070139883,0.7548221,1.0
71,0.0,0.0,34.370244578361515,18.174591012883187,0.75424945,1.0
72,0.0,0.0,34.36520068664551,17.693755521297454,0.75440913,1.0
73,0.0,0.0,34.43070214443207,17.99163237953186,0.7542448,1.0
74,0.0,0.0,34.41182855300903,17.70436220617294,0.7539487,1.0
Training Epochs,AverageReturn,NormReturn,L_Act,L_Crit,Weight,kl
0,0.0,0.0,16.129890866813344,19.81645132086277,0.54147404,1.0
1,0.0,0.0,20.55940780992508,1.3115329279601573,0.53200185,1.0
2,0.0,0.0,20.860296962165833,1.0696726910650731,0.5420942,1.0
3,0.0,0.0,19.390395602321625,1.0094170988440514,0.5732589,1.0
4,0.0,0.0,16.83505968132019,1.0258481521368026,0.60461235,1.0
5,0.0,0.0,14.273796051216125,1.0259346098840236,0.62416524,1.0
6,0.1,0.1,12.938902580547333,1.0747880393475293,0.6220153,1.0
7,0.0,0.0,12.72253776473999,1.0754595547556878,0.6193831,1.0
8,0.0,0.0,12.573515536689758,1.01421020193398,0.6186117,1.0
9,0.0,0.0,12.37037277984619,0.9449120073825121,0.61328167,1.0
10,0.4,0.4,11.828120523452759,0.8592701819866896,0.62501115,1.0
11,0.2,0.2,11.283380422496796,0.8166092584967614,0.6334575,1.0
12,0.4,0.4,11.059651958703995,0.8252940321236849,0.6383376,1.0
13,0.2,0.2,11.162505925273896,0.7993745037943125,0.63011813,1.0
14,0.3,0.3,11.454310293293,0.7879156720250845,0.6190584,1.0
15,0.6,0.6,11.494908801460266,0.7678472938835621,0.6140142,1.0
16,0.3,0.3,11.343711566495895,0.7545763509303332,0.6193386,1.0
17,0.4,0.4,11.003226063776017,0.7273182244569063,0.6289456,1.0
18,0.4,0.4,10.651668567371368,0.712831937071681,0.6410753,1.0
19,0.3,0.3,10.475748671293259,0.6922568949311971,0.6438087,1.0
20,0.6,0.6,10.593314953899384,0.6888135992735624,0.63540983,1.0
21,0.4,0.4,10.8019058177948,0.6844870775490999,0.6214526,1.0
22,0.4,0.4,10.936819380998612,0.6850396927177906,0.61852384,1.0
23,0.5,0.5,11.005752907848358,0.6597911601126194,0.61759645,1.0
24,0.6,0.6,11.019221235513687,0.6447949016749859,0.61963797,1.0
25,0.8,0.8,11.024313122224807,0.6405758623957634,0.61843795,1.0
26,0.4,0.4,11.068285356998443,0.6259933229148388,0.61492777,1.0
27,0.7,0.7,11.289696087551118,0.6211108847051859,0.6071004,1.0
28,0.8,0.8,11.343642075252532,0.6035031543239952,0.60888076,1.0
29,0.6,0.6,11.343667594051361,0.5796240139439702,0.6100641,1.0
30,0.5,0.5,11.265406706905365,0.5697460566326976,0.6095239,1.0
31,0.6,0.6,11.205546607494353,0.5545524754241109,0.6113455,1.0
32,0.3,0.3,11.19120863776207,0.5488516850858927,0.6090629,1.0
Training Epochs,AverageReturn,NormReturn,L_Act,L_Crit,Weight,kl
0,0.0,0.0,55.39127462233883,85.28281910777092,0.4630817,1.0
1,0.0,0.0,63.03419361419678,57.07407861180305,0.532308,1.0
2,0.0,0.0,61.5316877407074,52.98186323437691,0.5609437,1.0
