Training Epochs,AverageReturn,NormReturn,L_Act,L_Crit,Weight,kl
0,270.3,0.986194769725766,4.470926205917075,0.0358124435396865,0.5,1.0
1,391.3,1.4388866025665008,12.743232198143005,0.07167359152063728,0.5,1.0
2,375.7,1.3805230274233977,18.871437715148925,0.21841480971090496,0.5,1.0
3,435.2,1.6031276890268995,22.73993467311859,0.391324561278522,0.5,1.0
4,453.7,1.6723409031389127,23.584223395347596,0.4872225661382079,0.5,1.0
5,449.5,1.6566276329080774,23.601062642478944,0.45403137300089,0.5,1.0
6,450.0,1.6584982603165102,23.565771661758422,0.3912918012358248,0.5,1.0
7,425.3,1.5660892663399304,24.33119293937683,0.30341509639211,0.5,1.0
8,444.0,1.6360507314153165,24.661013176727295,0.24396241091005505,0.5,1.0
9,438.0,1.6136032025141231,24.938188121032717,0.21982401456013323,0.5,1.0
10,395.9,1.4560963747240823,25.37661438331604,0.2120182238690555,0.5,1.0
11,450.9,1.661865389651689,25.982171091461183,0.18543502654395996,0.5,1.0
12,441.6,1.6270717198548392,26.34094844455719,0.16059708144329488,0.5,1.0
13,451.2,1.6629877660967487,26.826249041175842,0.1275029379542917,0.5,1.0
14,449.7,1.6573758838714503,27.554260427093507,0.11228718271311372,0.5,1.0
15,443.7,1.634928354970257,27.876540976142884,0.10222411567363889,0.5,1.0
16,454.6,1.6757080324740918,27.81795613937378,0.08553060786975547,0.5,1.0
17,448.0,1.651015750682779,27.628519153404238,0.06872795405453071,0.5,1.0
18,443.9,1.63567660593363,27.444298413276673,0.061051307830493895,0.5,1.0
19,444.1,1.6364248568970032,27.43480860900879,0.05515279626874253,0.5,1.0
20,447.6,1.6495192487560328,27.22825585823059,0.043423876858782025,0.5,1.0
21,442.4,1.6300647237083317,26.970832691001892,0.039645523922424764,0.5,1.0
22,400.6,1.4736802723633506,26.98452413043976,0.04105879198494367,0.5,1.0
23,437.3,1.6109843241423174,26.917700121879577,0.03739461749289185,0.5,1.0
24,454.5,1.6753339069924051,26.81207706928253,0.03867185797318816,0.5,1.0
25,433.3,1.596019304874855,26.72199986228943,0.0390051303264685,0.5,1.0
26,449.7,1.6573758838714503,26.773459140014648,0.04356158488458022,0.5,1.0
27,440.5,1.6229563395562872,26.774390776443482,0.04388293251823634,0.5,1.0
28,456.1,1.6813199146993902,26.66944497089386,0.03888337154858745,0.5,1.0
29,441.8,1.6278199708182124,26.557382342529298,0.03248570127543062,0.5,1.0
30,441.1,1.6252010924464064,26.45983805732727,0.031625998239638284,0.5,1.0
31,448.7,1.6536346290545847,26.38346825256348,0.030631110582267865,0.5,1.0
32,444.5,1.6379213588237493,26.271849540138245,0.028107285472005607,0.5,1.0
33,451.6,1.664484268023495,26.23680241756439,0.028380979466671123,0.5,1.0
34,451.5,1.6641101425418083,26.090848822784423,0.029620663956319914,0.5,1.0
35,443.9,1.63567660593363,25.89472016983032,0.0318210070587229,0.5,1.0
36,443.5,1.6341801040068837,25.747689212608336,0.034826378186792135,0.5,1.0
37,449.9,1.6581241348348235,25.696638172721862,0.03634706520610489,0.5,1.0
38,448.1,1.6513898761644656,25.654700944519043,0.0392509560998762,0.5,1.0
39,452.4,1.6674772718769875,25.642976465415956,0.040160123036848384,0.5,1.0
40,454.8,1.6764562834374648,25.481387084960936,0.04084918433409184,0.5,1.0
41,444.4,1.6375472333420629,25.324502806663514,0.048362538659526035,0.5,1.0
42,445.6,1.6420367391223016,25.071834055519105,0.05611575815672986,0.5,1.0
43,446.5,1.6454038684574805,24.957538281440733,0.05493291204944253,0.5,1.0
44,450.6,1.6607430132066294,24.982363702774048,0.0549658995566424,0.5,1.0
45,443.2,1.633057727561824,25.021582204818724,0.05798328172890469,0.5,1.0
46,455.0,1.677204534400838,25.196712177658082,0.06301769586424344,0.5,1.0
47,449.9,1.6581241348348235,25.30134531173706,0.07001290680794045,0.5,1.0
48,448.3,1.6521381271278386,25.257168222618102,0.07455785259339028,0.5,1.0
49,453.5,1.6715926521755395,25.055778427886963,0.08713123913235031,0.5,1.0
50,446.2,1.644281492012421,24.583795106506347,0.09963330447771586,0.5,1.0
51,451.9,1.6656066444685547,23.99129675388336,0.10462682521748357,0.5,1.0
52,445.4,1.6412884881589282,23.45904033164978,0.10729383506979794,0.5,1.0
53,449.5,1.6566276329080774,23.433826438331604,0.10016628298675641,0.5,1.0
54,450.9,1.661865389651689,23.669797525787352,0.09997867871811614,0.5,1.0
55,449.6,1.6570017583897638,23.906907345962523,0.104825250358833,0.5,1.0
56,450.0,1.6584982603165102,23.81536782360077,0.11872494699158706,0.5,1.0
57,449.2,1.6555052564630175,23.519082147598265,0.13287431021826343,0.5,1.0
58,434.9,1.6020053125818399,23.03236571712494,0.15621081702611408,0.5,1.0
59,449.8,1.657750009353137,22.534812131500246,0.17144935030909256,0.5,1.0
60,443.2,1.633057727561824,22.1796632686615,0.18304048936734907,0.5,1.0
61,399.8,1.4706872685098582,22.00028862361908,0.16827904709912836,0.5,1.0
62,446.6,1.6457779939391672,21.984688660240174,0.1811995883294381,0.5,1.0
63,455.6,1.6794492872909574,22.06097528591156,0.17843713318407536,0.5,1.0
64,442.9,1.6319353511167645,22.153041873550414,0.16166928226910532,0.5,1.0
65,448.9,1.6543828800179579,22.247892688179014,0.15236399452048355,0.5,1.0
66,396.6,1.4587152530958885,22.41908089427948,0.12727866767060478,0.5,1.0
67,428.7,1.5788095327172733,22.65379255695343,0.09943594334174413,0.5,1.0
68,451.5,1.6641101425418083,22.88792384853363,0.08582097358840983,0.5,1.0
69,454.4,1.6749597815107184,23.059869186210634,0.07318542348453776,0.5,1.0
70,450.4,1.6599947622432563,23.214684487342833,0.0663207611646736,0.5,1.0
71,444.5,1.6379213588237493,23.337517360877992,0.055748653812729754,0.5,1.0
72,450.8,1.6614912641700026,23.451222724533082,0.051108830716833475,0.5,1.0
73,458.1,1.6888024243331212,23.486005527687073,0.04864501156406477,0.5,1.0
74,450.5,1.660368887724943,23.42209700241089,0.04184889367432334,0.5,1.0
75,448.8,1.6540087545362714,23.38847711830139,0.04022550471345894,0.5,1.0
76,453.6,1.6719667776572262,23.306623799133302,0.03684429227625951,0.5,1.0
77,449.6,1.6570017583897638,23.20336294670105,0.03518506607494783,0.5,1.0
78,453.3,1.6708444012121666,23.140347071647643,0.033425696286931636,0.5,1.0
79,408.0,1.501365558008156,23.048042976379396,0.029891856301017105,0.5,1.0
80,441.4,1.626323468891466,22.94575229129791,0.027661778133409098,0.5,1.0
81,451.9,1.6656066444685547,22.88327563934326,0.024994893245049752,0.5,1.0
82,445.2,1.6405402371955553,22.85699825363159,0.02600282492400147,0.5,1.0
83,453.3,1.6708444012121666,22.800505452156067,0.024581442792597226,0.5,1.0
84,443.7,1.634928354970257,22.758788644981383,0.024714300354523586,0.5,1.0
85,449.6,1.6570017583897638,22.677501803779602,0.024894115345063618,0.5,1.0
86,448.1,1.6513898761644656,22.69420711479187,0.0260305221183924,0.5,1.0
87,449.3,1.6558793819447042,22.656500270843505,0.026335969341895544,0.5,1.0
88,447.5,1.6491451232743461,22.63734217414856,0.025208176445541904,0.5,1.0
89,448.7,1.6536346290545847,22.63476089038849,0.02186264278717572,0.5,1.0
90,445.4,1.6412884881589282,22.68609235420227,0.022273889352730475,0.5,1.0
91,452.6,1.6682255228403606,22.709178381919862,0.02175248345481232,0.5,1.0
92,441.1,1.6252010924464064,22.79439293422699,0.020462504766485652,0.5,1.0
93,444.8,1.6390437352688092,22.84585143184662,0.021290315308445135,0.5,1.0
94,442.8,1.631561225635078,22.83896088657379,0.022141606232360937,0.5,1.0
95,446.9,1.6469003703842267,22.88489521999359,0.02393620783186052,0.5,1.0
96,448.1,1.6513898761644656,22.97097615032196,0.024476400748477317,0.5,1.0
