Training Epochs,AverageReturn,NormReturn,L_Act,L_Crit,Weight,kl
55,313.1,1.1463204758876127,37.77423057479859,0.023359604602376932,0.5,1.0
56,333.7,1.2233903251150435,37.82588889713287,0.02266478277379647,0.5,1.0
57,449.9,1.6581241348348235,37.830343061065676,0.02350853334370768,0.5,1.0
58,370.9,1.3625650043024429,37.85208438529968,0.02264521003657719,0.5,1.0
59,320.2,1.1728833850873581,37.86603857040405,0.022631533539074006,0.5,1.0
60,264.7,0.9652437427513187,37.92195881786346,0.021433290920360015,0.5,1.0
61,305.2,1.1167645628343745,37.92058712921143,0.021238305137876886,0.5,1.0
62,289.9,1.0595233641363313,37.93555462684631,0.02008977479810128,0.5,1.0
63,330.0,1.209547682292641,37.93369805736542,0.02039740588054992,0.5,1.0
64,332.6,1.2192749448164915,37.96567458992004,0.01945011373050511,0.5,1.0
65,360.6,1.3240300796887277,37.96577605895996,0.018046072340523824,0.5,1.0
66,354.4,1.3008342998241609,37.95861812553406,0.018390485343371985,0.5,1.0
67,399.5,1.4695648920647986,37.99476854591369,0.018638952513423283,0.5,1.0
68,435.9,1.6057465673987055,38.01476151943207,0.017031906437827274,0.5,1.0
69,369.1,1.355830745632085,38.03117525215149,0.017333647093595937,0.5,1.0
70,285.9,1.044558344868869,38.01429213256836,0.01707306532054208,0.5,1.0
71,354.2,1.3000860488607877,38.031248476409914,0.016909017497638706,0.5,1.0
72,270.3,0.986194769725766,38.07666744270325,0.017877135814575014,0.5,1.0
73,306.0,1.119757566687867,38.09849682426453,0.017780889459047468,0.5,1.0
74,410.9,1.5122151969770659,38.13551092262268,0.017519312582642305,0.5,1.0
75,338.4,1.2409742227543117,38.1717182559967,0.01591602596202865,0.5,1.0
76,322.4,1.1811141456844625,38.15691563339234,0.015702744314132724,0.5,1.0
77,313.9,1.149313479741105,38.20022880554199,0.016640662061981858,0.5,1.0
78,451.1,1.6626136406150622,38.20794468994141,0.015437962551612873,0.5,1.0
79,321.7,1.1784952673126565,38.24834526672363,0.016650725697469896,0.5,1.0
80,324.3,1.1882225298365072,38.238040364074706,0.015675506669690368,0.5,1.0
81,401.0,1.4751767742900967,38.277695678329465,0.015649476105812937,0.5,1.0
82,299.3,1.0946911594148678,38.266284143447876,0.014619238955888432,0.5,1.0
83,274.3,1.0011597889932284,38.29450113830566,0.013296915474976414,0.5,1.0
84,375.1,1.3782782745332784,38.3002894701004,0.013452097522164695,0.5,1.0
85,415.2,1.528302592689588,38.32062498321533,0.013676464480068535,0.5,1.0
86,433.1,1.5952710539114818,38.34484644546509,0.01252013955360744,0.5,1.0
87,315.6,1.1556736129297767,38.327772451019285,0.011584763919760007,0.5,1.0
88,400.3,1.472557895918291,38.3366990234375,0.011420565860322677,0.5,1.0
89,414.9,1.5271802162445283,38.34549746818543,0.01050343773344066,0.5,1.0
90,420.3,1.5473829922556024,38.33778861865997,0.010819900184508879,0.5,1.0
91,288.1,1.0527891054659733,38.38860869979858,0.009081252499239054,0.5,1.0
92,264.2,0.9633731153428859,38.3530038143158,0.009108895903395023,0.5,1.0
93,380.6,1.3988551760260393,38.369950135040284,0.009044297268718946,0.5,1.0
94,292.5,1.0692506266601818,38.39000284690857,0.008056102539831772,0.5,1.0
95,318.0,1.164652624490254,38.41769040164947,0.00790495622495655,0.5,1.0
96,427.2,1.573197650491975,38.39373393402099,0.0076442831802531145,0.5,1.0
97,247.7,0.901642410864604,38.47470704689026,0.008064228017849381,0.5,1.0
98,354.7,1.3019566762692205,38.48315932884216,0.007923042577179148,0.5,1.0
99,410.0,1.508848067641887,38.512456711959835,0.0074724135922500864,0.5,1.0
