Training Epochs,AverageReturn,NormReturn,L_Act,L_Crit,Weight,kl
0,332.5,1.2189008193348048,6.849698068030551,0.007391133281955262,0.5,1.0
1,330.6,1.2117924351827603,18.801596799278258,0.02731473106225021,0.5,1.0
2,307.5,1.1253694489131654,27.854004578018188,0.07909001371748746,0.5,1.0
3,403.7,1.485278162295634,33.33081437911987,0.14102448280341923,0.5,1.0
4,454.4,1.6749597815107184,36.17532881069183,0.20673227817043663,0.5,1.0
5,449.8,1.657750009353137,38.60859306030274,0.20225706044211983,0.5,1.0
6,424.9,1.564592764413184,41.42706940422058,0.25584977429695427,0.5,1.0
7,453.5,1.6715926521755395,43.11991130867004,0.21294647318087517,0.5,1.0
8,423.8,1.560477384114632,43.12552066955566,0.2976501547660679,0.5,1.0
9,393.8,1.4482397396086648,42.71025442008972,0.40666418452337383,0.5,1.0
10,417.1,1.5354109768416326,42.78471234474182,0.31799149615988137,0.5,1.0
11,432.0,1.5911556736129298,42.902751599502565,0.2828910563275218,0.5,1.0
12,372.4,1.3681768865277413,43.121287311935426,0.2594517636023462,0.5,1.0
13,453.9,1.6730891541022856,43.24697489128113,0.22490624958612024,0.5,1.0
14,440.8,1.6240787160013468,43.12512784576416,0.1750975788448006,0.5,1.0
15,453.8,1.6727150286205994,42.76401558876037,0.15380271744132043,0.5,1.0
16,450.6,1.6607430132066294,42.86079041862488,0.13274754609204828,0.5,1.0
17,441.9,1.6281940962998989,43.03374981193542,0.10774201941378414,0.5,1.0
18,443.0,1.632309476598451,43.1936454372406,0.09194787931535393,0.5,1.0
19,436.5,1.6079913202888247,43.200075322723386,0.07966961341686547,0.5,1.0
20,441.4,1.626323468891466,43.39472377548218,0.07105362371914088,0.5,1.0
21,446.6,1.6457779939391672,43.53952547836304,0.05746131185404956,0.5,1.0
22,448.4,1.652512252609525,43.78370711746216,0.047474060599971564,0.5,1.0
23,453.9,1.6730891541022856,44.15552187652588,0.03346386515116319,0.5,1.0
24,447.9,1.6506416252010923,44.450106643295285,0.027387012959318235,0.5,1.0
25,446.3,1.6446556174941074,44.7414071269989,0.025313071480160577,0.5,1.0
26,452.4,1.6674772718769875,45.057817281723025,0.026763886321149767,0.5,1.0
27,448.4,1.652512252609525,45.36036113510132,0.031125302067631856,0.5,1.0
28,451.3,1.6633618915784354,45.634018661880496,0.0320288215381559,0.5,1.0
29,449.7,1.6573758838714503,45.80834763336182,0.0347570867893286,0.5,1.0
30,434.5,1.6005088106550935,45.92858583221435,0.033493436005944385,0.5,1.0
31,443.7,1.634928354970257,46.045679929351806,0.03175462571810931,0.5,1.0
32,431.5,1.589285046204497,46.06771276321411,0.03266188681591302,0.5,1.0
33,447.2,1.6480227468292865,46.093795301055906,0.031333221239130946,0.5,1.0
34,455.6,1.6794492872909574,46.09686744651795,0.030768575684842654,0.5,1.0
35,443.3,1.6334318530435108,46.12827959938049,0.03063103881138377,0.5,1.0
36,454.3,1.6745856560290322,46.16749011116028,0.02783250680912752,0.5,1.0
37,451.0,1.6622395151333758,46.24564820632935,0.02735113493781537,0.5,1.0
38,452.2,1.6667290209136143,46.21932019844055,0.029026126137981192,0.5,1.0
39,447.2,1.6480227468292865,46.23152838783264,0.027357976661855354,0.5,1.0
