Training Epochs,AverageReturn,NormReturn,L_Act,L_Crit,Weight,kl
0,262.7,0.9577612331175875,6.839146005725116,0.006853907564058318,0.5,1.0
1,175.6,0.6318979385685959,18.73653415851593,0.024508859747019596,0.5,1.0
2,435.0,1.6023794380635263,28.0324017742157,0.0728577914616093,0.5,1.0
3,379.2,1.3936174192824273,34.733182237052915,0.11067745708543807,0.5,1.0
4,434.4,1.600134685173407,39.00008815250397,0.1544686959374696,0.5,1.0
5,338.8,1.242470724681058,40.9179216457367,0.15567005016580224,0.5,1.0
6,409.1,1.505480938306708,42.24684188461304,0.11594436955060809,0.5,1.0
7,439.2,1.618092708294362,43.53740220603943,0.10984243773836642,0.5,1.0
8,440.2,1.6218339631112273,44.30191927032471,0.10366202567713335,0.5,1.0
9,441.1,1.6252010924464064,44.81843938446045,0.0921609713865444,0.5,1.0
10,446.2,1.644281492012421,45.09030715522766,0.0879495099148713,0.5,1.0
11,444.8,1.6390437352688092,45.309143685531616,0.0812972142368555,0.5,1.0
12,442.0,1.6285682217815856,45.43979858322144,0.07227686608005315,0.5,1.0
13,448.1,1.6513898761644656,45.548306580734256,0.06587735074646771,0.5,1.0
14,434.8,1.6016311871001534,45.71464736747742,0.05497608140176162,0.5,1.0
15,429.0,1.579931909162333,45.74540789718628,0.05160463733393699,0.5,1.0
16,444.0,1.6360507314153165,45.7626331577301,0.042182691917102784,0.5,1.0
17,441.7,1.6274458453365257,45.79448122291565,0.03651144135142677,0.5,1.0
18,413.4,1.5215683340192299,45.835096730804445,0.04220323139289394,0.5,1.0
19,447.6,1.6495192487560328,45.84035583267212,0.0503048439397011,0.5,1.0
20,437.5,1.6117325751056903,45.86068048286438,0.05704711055606604,0.5,1.0
21,447.7,1.6498933742377193,45.872052544403076,0.05279631949039176,0.5,1.0
22,453.2,1.67047027573048,45.90233929290771,0.05395120892375708,0.5,1.0
23,438.0,1.6136032025141231,45.92697226028442,0.049600958112906664,0.5,1.0
24,453.5,1.6715926521755395,45.948036502838136,0.04628411698639393,0.5,1.0
25,447.4,1.6487709977926595,45.972110574722294,0.055954464615741745,0.5,1.0
26,454.7,1.6760821579557783,45.982938765335085,0.05245823709177785,0.5,1.0
27,446.6,1.6457779939391672,46.02703748626709,0.05714615850467235,0.5,1.0
28,446.3,1.6446556174941074,46.0310171005249,0.05484421174661256,0.5,1.0
29,444.4,1.6375472333420629,46.04667333679199,0.058746215687319636,0.5,1.0
30,452.6,1.6682255228403606,46.05228808135986,0.05878231434961781,0.5,1.0
31,445.7,1.642410864603988,46.06409079475403,0.05721540960082784,0.5,1.0
32,446.3,1.6446556174941074,46.02460763015747,0.05635624909652397,0.5,1.0
33,453.9,1.6730891541022856,46.05171648406982,0.05351114078261889,0.5,1.0
34,448.2,1.651764001646152,46.068333983612064,0.05514553388173226,0.5,1.0
35,447.8,1.6502674997194058,46.09323489494324,0.0520465058837086,0.5,1.0
36,449.7,1.6573758838714503,46.130414768981936,0.05468916685404256,0.5,1.0
37,447.5,1.6491451232743461,46.13008415679931,0.05107192534292117,0.5,1.0
38,450.7,1.661117138688316,46.12869341278076,0.05299141265489161,0.5,1.0
39,451.4,1.6637360170601219,46.11615674972534,0.05268675355534069,0.5,1.0
40,448.7,1.6536346290545847,46.05186263961792,0.052877925750170834,0.5,1.0
41,445.4,1.6412884881589282,46.06868738632202,0.051882509315456266,0.5,1.0
42,448.6,1.6532605035728984,46.10275505027771,0.05847654337403364,0.5,1.0
43,456.1,1.6813199146993902,46.096195765304564,0.05718256523981691,0.5,1.0
44,449.6,1.6570017583897638,46.0788374168396,0.057123122549289834,0.5,1.0
45,443.8,1.6353024804519436,46.08686936302185,0.05875890120863914,0.5,1.0
46,451.2,1.6629877660967487,46.029629314804076,0.05620687711993232,0.5,1.0
47,451.0,1.6622395151333758,45.98598845863342,0.06019044818235561,0.5,1.0
48,445.8,1.6427849900856748,45.916663403320314,0.06009782181195915,0.5,1.0
49,448.0,1.651015750682779,45.866406536483765,0.0613138207516633,0.5,1.0
50,449.2,1.6555052564630175,45.87036209754944,0.06055380211076699,0.5,1.0
51,437.9,1.6132290770324365,45.86798268089294,0.054065060646040365,0.5,1.0
52,438.3,1.6147255789591828,45.86822438583374,0.05391959895114414,0.5,1.0
53,448.6,1.6532605035728984,45.92589693946838,0.04806920777575579,0.5,1.0
54,450.8,1.6614912641700026,45.96125581817627,0.04510152844856493,0.5,1.0
55,443.8,1.6353024804519436,45.98395299873352,0.044365591144282374,0.5,1.0
56,435.7,1.6049983164353323,46.043551850128175,0.04267976317624562,0.5,1.0
57,447.2,1.6480227468292865,46.06739949684143,0.044648827759525736,0.5,1.0
58,451.9,1.6656066444685547,46.05632446289062,0.04080404875436798,0.5,1.0
59,446.3,1.6446556174941074,46.088853178024294,0.04018626828792039,0.5,1.0
60,437.0,1.6098619476972575,46.125823208999634,0.03922557533406652,0.5,1.0
61,443.4,1.6338059785251973,46.13873409118652,0.03655558460643515,0.5,1.0
62,443.7,1.634928354970257,46.164555198287964,0.034429932393552735,0.5,1.0
63,451.5,1.6641101425418083,46.20669559783936,0.03610668722412083,0.5,1.0
64,450.1,1.6588723857981966,46.20274221382141,0.03654403109315317,0.5,1.0
65,440.3,1.622208088592914,46.17738176727295,0.03568042732637841,0.5,1.0
66,444.6,1.638295484305436,46.210196966552736,0.03696016971054487,0.5,1.0
67,445.1,1.6401661117138688,46.23175597229004,0.03852473341738805,0.5,1.0
68,456.5,1.6828164166261363,46.21174712028503,0.038189771969732826,0.5,1.0
69,448.4,1.652512252609525,46.25980525360107,0.03910176279486623,0.5,1.0
70,452.2,1.6667290209136143,46.25790998420715,0.039359852033457716,0.5,1.0
71,449.3,1.6558793819447042,46.27888067932129,0.04223174702906981,0.5,1.0
