Training Epochs,AverageReturn,NormReturn,L_Act,L_Crit,Weight,kl
0,19.7,0.04863631261925249,1.5405289158985018,0.008469414474787482,0.5,1.0
1,24.6,0.06696846122189383,6.619438462972641,0.07390520615261048,0.5,1.0
2,53.3,0.17434247446593584,12.080541276311875,0.2748799340123311,0.5,1.0
3,67.8,0.2285906693104867,16.236110126781465,0.11626885645762086,0.5,1.0
4,149.7,0.5349994388117775,20.847597805690764,0.11010240818336606,0.5,1.0
5,119.1,0.42051704141569074,21.965660468864442,0.14173168127462268,0.5,1.0
6,161.9,0.5806427475775375,21.67798719997406,0.14009329432249068,0.5,1.0
7,342.2,1.255190991058401,22.997196454429627,0.060427411936968566,0.5,1.0
8,383.6,1.4100789404766358,24.155769683265685,0.04135295857535675,0.5,1.0
9,418.3,1.5399004826218714,25.236207711410522,0.035810906225349756,0.5,1.0
10,358.6,1.3165475700549965,25.731820287513735,0.03624953365414403,0.5,1.0
11,390.2,1.4347712222679485,26.137285250473024,0.0323122037648689,0.5,1.0
12,299.6,1.0958135358599275,26.41585668621063,0.030348587645357476,0.5,1.0
13,343.4,1.2596804968386395,26.6273362865448,0.026727920411061496,0.5,1.0
14,429.7,1.582550787534139,26.800884518241883,0.02296210881145671,0.5,1.0
15,346.6,1.2716525122526094,26.915484558677672,0.01998534123848658,0.5,1.0
16,351.5,1.2899846608552508,27.023310228538513,0.018220705965184606,0.5,1.0
17,398.9,1.467320139174679,27.10372660636902,0.018140358218783514,0.5,1.0
18,366.3,1.3453552321448614,27.14822644290924,0.016453352270065807,0.5,1.0
19,274.1,1.0004115380298553,27.1178171207428,0.015058166921767407,0.5,1.0
20,352.8,1.294848292117176,27.139864104652403,0.014119212731788866,0.5,1.0
21,326.3,1.1957050394702382,27.15139788570404,0.01321532537357416,0.5,1.0
22,344.8,1.2649182535822514,27.175779361724853,0.011790534265968017,0.5,1.0
23,260.8,0.950652848965543,27.192262349891664,0.01237804608240258,0.5,1.0
24,292.8,1.0703730031052414,27.256817704963684,0.012759106194367632,0.5,1.0
25,209.9,0.7602229787870852,27.29468784542084,0.011980411486700177,0.5,1.0
26,236.7,0.8604886078790825,27.296159608078003,0.011114345368253998,0.5,1.0
27,203.8,0.7374013244042052,27.318163051986694,0.011205456042289733,0.5,1.0
28,275.2,1.0045269183284073,27.338042408180236,0.010700325713306666,0.5,1.0
29,130.5,0.46316734632795836,27.375463131713868,0.010602526915399358,0.5,1.0
30,156.7,0.5611882225298365,27.407618420791625,0.010127602644031867,0.5,1.0
31,207.6,0.7516180927082943,27.416730188560486,0.010395678963605314,0.5,1.0
32,196.7,0.7108384152044596,27.45108827037811,0.010055624041310511,0.5,1.0
33,229.4,0.8331774477159639,27.470016735458373,0.00957516712632496,0.5,1.0
34,119.2,0.4208911668973773,27.542527809906005,0.00920219841497019,0.5,1.0
35,160.0,0.5735343634254929,27.572508687591554,0.00916136064818129,0.5,1.0
36,122.6,0.4336114332747203,27.559657006073,0.008693053759098984,0.5,1.0
37,108.6,0.3812338658386022,27.542768960189818,0.008455567725282163,0.5,1.0
38,69.8,0.23607317894421787,27.58739401473999,0.009281481428607368,0.5,1.0
39,118.8,0.4193946649706311,27.615559357261656,0.008560885138949379,0.5,1.0
40,96.1,0.3344681806277825,27.613354909706114,0.009042825857445131,0.5,1.0
41,57.6,0.19042987017845783,27.63389111213684,0.009101560981338843,0.5,1.0
42,61.1,0.20352426203748736,27.65688011264801,0.008867160234588663,0.5,1.0
43,74.0,0.2517864491750533,27.6439452129364,0.008637023511051665,0.5,1.0
44,71.8,0.24355568857794901,27.6485889087677,0.008313727306749206,0.5,1.0
45,103.5,0.36215346627258777,27.670864688110353,0.008277813420456368,0.5,1.0
46,143.0,0.5099330315387781,27.679713371276854,0.008219459548022133,0.5,1.0
47,76.4,0.2607654607355307,27.674712002944947,0.0080126489585964,0.5,1.0
48,164.2,0.5892476336563283,27.682245669364928,0.007846359304524958,0.5,1.0
49,218.2,0.7912753937670695,27.67754738712311,0.0078144460895448,0.5,1.0
50,133.2,0.47326873433349537,27.71863499584198,0.007390848066611216,0.5,1.0
51,194.1,0.7011111526806091,27.691453133010864,0.007276258503110148,0.5,1.0
Training Epochs,AverageReturn,NormReturn,L_Act,L_Crit,Weight,kl
0,23.3,0.06210482995996858,1.5405289158985018,0.008469414474787482,0.5,1.0
Training Epochs,AverageReturn,NormReturn,L_Act,L_Crit,Weight,kl
0,20.8,0.052751692917804634,1.5405289158985018,0.008469414474787482,0.5,1.0
1,28.2,0.0804369785626099,6.619438462972641,0.07390520615261048,0.5,1.0
2,27.5,0.077818100190804,12.080541276311875,0.2748799340123311,0.5,1.0
3,79.2,0.2712409742227543,16.236110126781465,0.11626885645762086,0.5,1.0
4,115.3,0.4063002731116016,20.847597805690764,0.11010240818336606,0.5,1.0
5,130.8,0.46428972277301805,21.965660468864442,0.14173168127462268,0.5,1.0
6,193.5,0.6988663997904897,21.67798719997406,0.14009329432249068,0.5,1.0
7,285.6,1.0434359684238095,22.997196454429627,0.060427411936968566,0.5,1.0
8,323.3,1.1844812750196416,24.155769683265685,0.04135295857535675,0.5,1.0
9,308.3,1.128362452766658,25.236207711410522,0.035810906225349756,0.5,1.0
10,302.0,1.1047925474204048,25.731820287513735,0.03624953365414403,0.5,1.0
11,353.4,1.2970930450072953,26.137285250473024,0.0323122037648689,0.5,1.0
12,336.7,1.2346140895656401,26.41585668621063,0.030348587645357476,0.5,1.0
13,318.1,1.1650267499719407,26.6273362865448,0.026727920411061496,0.5,1.0
14,254.6,0.9274570691009765,26.800884518241883,0.02296210881145671,0.5,1.0
15,326.3,1.1957050394702382,26.915484558677672,0.01998534123848658,0.5,1.0
16,334.0,1.2245127015601032,27.023310228538513,0.018220705965184606,0.5,1.0
17,288.7,1.0550338583560925,27.10372660636902,0.018140358218783514,0.5,1.0
18,286.4,1.0464289722773017,27.14822644290924,0.016453352270065807,0.5,1.0
19,298.7,1.0924464065247483,27.1178171207428,0.015058166921767407,0.5,1.0
20,298.0,1.0898275281529424,27.139864104652403,0.014119212731788866,0.5,1.0
21,221.9,0.8051180365894721,27.15139788570404,0.01321532537357416,0.5,1.0
22,252.5,0.9196004339855587,27.175779361724853,0.011790534265968017,0.5,1.0
23,218.2,0.7912753937670695,27.192262349891664,0.01237804608240258,0.5,1.0
24,236.0,0.8578697295072767,27.256817704963684,0.012759106194367632,0.5,1.0
25,218.9,0.7938942721388754,27.29468784542084,0.011980411486700177,0.5,1.0
26,278.1,1.0153765572973175,27.296159608078003,0.011114345368253998,0.5,1.0
27,228.2,0.8286879419357251,27.318163051986694,0.011205456042289733,0.5,1.0
28,219.7,0.7968872759923677,27.338042408180236,0.010700325713306666,0.5,1.0
29,140.4,0.5002057690149276,27.375463131713868,0.010602526915399358,0.5,1.0
30,164.6,0.5907441355830746,27.407618420791625,0.010127602644031867,0.5,1.0
31,158.5,0.5679224812001945,27.416730188560486,0.010395678963605314,0.5,1.0
32,182.7,0.6584608477683415,27.45108827037811,0.010055624041310511,0.5,1.0
33,198.3,0.7168244229114445,27.470016735458373,0.00957516712632496,0.5,1.0
34,110.3,0.3875939990272737,27.542527809906005,0.00920219841497019,0.5,1.0
35,82.4,0.28321298963672414,27.572508687591554,0.00916136064818129,0.5,1.0
36,93.2,0.3236185416588724,27.559657006073,0.008693053759098984,0.5,1.0
37,85.6,0.29518500505069395,27.542768960189818,0.008455567725282163,0.5,1.0
38,82.8,0.28470949156347036,27.58739401473999,0.009281481428607368,0.5,1.0
39,103.7,0.36290171723596093,27.615559357261656,0.008560885138949379,0.5,1.0
