Training Epochs,AverageReturn,NormReturn,L_Act,L_Crit,Weight,kl
0,7.7,0.0037412548168655763,0.38450091898646205,0.007959197568474338,0.7066069,1.0
1,334.6,1.2267574544502227,2.206304921653867,0.02586847543611657,0.6357312,1.0
2,527.3,1.9476972576602187,8.916694627332687,0.036360422790423036,0.5318998,1.0
3,522.3,1.928990983575891,15.4210716506958,0.038609330058284104,0.40892592,1.0
4,449.5,1.6566276329080774,19.832496979522706,0.03578533487804234,0.35680655,1.0
5,338.7,1.2420965991993713,23.032259039497376,0.03188662638859823,0.3447056,1.0
6,338.3,1.2406000972726252,24.570389327049256,0.02902454621642828,0.34278515,1.0
7,454.9,1.6768304089191512,25.19995073451996,0.02765383062409237,0.3525194,1.0
8,414.1,1.524187212391036,24.22358826560974,0.025416186523623766,0.36995047,1.0
9,305.7,1.1186351902428073,23.64870585899353,0.02440933884331025,0.35440558,1.0
10,242.1,0.8806913838901567,24.322483426094056,0.025343732085637748,0.34848842,1.0
11,505.3,1.8653896516891766,24.678938054084778,0.02587638118164614,0.35476378,1.0
12,591.4,2.187511691421302,25.117967060661314,0.02497985237892717,0.3537853,1.0
13,341.2,1.2514497362415353,25.373062456321716,0.025872726864926518,0.35746792,1.0
14,507.0,1.871749784877848,26.050544669532776,0.0282049922616221,0.354355,1.0
15,515.0,1.9016798234127725,26.155784229660036,0.02609157145023346,0.36231825,1.0
16,413.8,1.5230648359459762,25.717185696983336,0.02655295753190294,0.3591601,1.0
17,378.6,1.391372666392308,25.755241165924073,0.02657741575948894,0.3620887,1.0
18,413.3,1.5211942085375434,25.545047006988526,0.025708928767312317,0.3759331,1.0
19,526.3,1.9439560028433531,24.19035961265564,0.02385772954262793,0.3872809,1.0
20,630.4,2.33342062927906,22.84186922111511,0.025156727172620595,0.39894542,1.0
21,447.6,1.6495192487560328,22.20424201221466,0.027622908745054155,0.40919217,1.0
22,496.1,1.8309701073740132,21.340273399353027,0.024426430246420206,0.41134185,1.0
23,533.8,1.972015413969845,20.459720643997194,0.025417737735062836,0.42345718,1.0
24,548.9,2.028508361704515,19.81724671974182,0.02466073600910604,0.42809767,1.0
25,580.9,2.1482285158442136,19.08461693572998,0.02292833219720051,0.43170688,1.0
26,611.5,2.2627109132403005,18.489672206115724,0.02288822425911203,0.43445483,1.0
27,599.2,2.216693478992854,17.843050881958007,0.021366325779724867,0.44389185,1.0
28,559.9,2.069662164690037,17.49666931171417,0.02557272234018892,0.45575282,1.0
29,647.0,2.3955254592390283,16.83327160835266,0.02441619118731469,0.46068844,1.0
30,614.9,2.275431179617643,16.717896539115905,0.02663428219286725,0.45477372,1.0
31,568.9,2.103333458041827,17.555121000480653,0.0278862971290946,0.43612295,1.0
32,622.9,2.305361218152568,17.795120779800413,0.025547489397786557,0.4479137,1.0
33,529.4,1.9555538927756366,18.215752857875824,0.026621639411430805,0.43628937,1.0
34,539.6,1.9937146919076656,18.61175588169098,0.027769815092626958,0.4452601,1.0
35,550.8,2.0356167458565597,18.662365684700013,0.025850094389449806,0.43658575,1.0
36,534.7,1.9753825433050243,18.822610648155212,0.026457850948814303,0.43982172,1.0
