Training Epochs,AverageReturn,NormReturn,L_Act,L_Crit,Weight,kl
38,0.9,0.9,10.817411198282242,0.5551296894520521,0.60173225,1.0
39,0.8,0.8,10.88801108365059,0.5522449972301722,0.6002426,1.0
40,0.6,0.6,10.931540017652512,0.5460955997496844,0.6017794,1.0
41,1.0,1.0,11.02023459777832,0.5443649361848831,0.5981537,1.0
42,1.0,1.0,11.14219768910408,0.5424234783142805,0.5967998,1.0
43,0.6,0.6,11.283821414518357,0.5427333739906549,0.5944914,1.0
44,0.6,0.6,11.301845196914673,0.5251405225351453,0.5927617,1.0
45,0.8,0.8,11.23917119550705,0.5174609994783997,0.5981566,1.0
46,0.6,0.6,11.135655202388763,0.514623798237741,0.5985031,1.0
47,1.0,1.0,11.195474396944046,0.5224716540902853,0.5949422,1.0
48,0.9,0.9,11.270265898418426,0.5159916672378778,0.59389347,1.0
49,0.9,0.9,11.264219235515595,0.5073588972255587,0.59504837,1.0
50,0.6,0.6,11.274618394088746,0.5016144025370478,0.5950106,1.0
51,0.7,0.7,11.334846255874634,0.5080083361953497,0.5913052,1.0
52,0.8,0.8,11.367842988300323,0.5011920537322759,0.5908492,1.0
53,0.9,0.9,11.348513357973099,0.49773208991587164,0.5904306,1.0
54,0.9,0.9,11.30499589920044,0.48627427250891925,0.590937,1.0
55,0.7,0.7,11.24067383403778,0.48844219270199535,0.59044963,1.0
56,0.7,0.7,11.31248798007965,0.49105048128813505,0.58626074,1.0
57,0.7,0.7,11.411899325942993,0.49705532660484314,0.5845031,1.0
58,0.9,0.9,11.467119333457946,0.4907244790658355,0.58586574,1.0
59,0.9,0.9,11.507671800804138,0.4820168234661221,0.5832764,1.0
60,0.9,0.9,11.505191153430939,0.47783424853533507,0.58108276,1.0
61,0.9,0.9,11.46534532880783,0.46554315346330405,0.5806629,1.0
62,0.9,0.9,11.488574869537354,0.46341287654489277,0.5789083,1.0
63,0.8,0.8,11.492554685115815,0.46474761355668304,0.5782445,1.0
64,0.9,0.9,11.477178019285201,0.4658074899330735,0.57613534,1.0
65,0.8,0.8,11.490648218727111,0.4649405519977212,0.5779766,1.0
66,0.7,0.7,11.633640983104705,0.46878458900004627,0.57428265,1.0
67,0.7,0.7,11.761058324813844,0.4660565910592675,0.57264036,1.0
68,0.8,0.8,11.786887297821044,0.46139100717008114,0.5739026,1.0
69,0.9,0.9,11.763981215190887,0.46704048459231856,0.5736407,1.0
70,1.0,1.0,11.785849795913697,0.459562230193615,0.57229483,1.0
71,0.9,0.9,11.72362090024948,0.45037443293482066,0.5749856,1.0
72,0.5,0.5,11.668837231254578,0.44067989029735327,0.57626224,1.0
73,0.4,0.4,11.66658993549347,0.4465220512390137,0.5764589,1.0
74,0.9,0.9,11.659481986141206,0.4433013897702098,0.57511467,1.0
75,1.0,1.0,11.730393085479736,0.44445848065018656,0.57431966,1.0
76,0.9,0.9,11.78666203775406,0.4429415454596281,0.5695686,1.0
77,0.7,0.7,11.809797527027131,0.4309664988785982,0.57218,1.0
78,0.8,0.8,11.799995191574096,0.4345048213750124,0.5704389,1.0
79,0.9,0.9,11.83188017539978,0.43532225633114574,0.57046545,1.0
80,1.0,1.0,11.885046656799316,0.4389985952660441,0.5730854,1.0
81,0.9,0.9,11.923672968292236,0.4449059433594346,0.57460386,1.0
82,0.5,0.5,11.916285455989838,0.44504455819576977,0.5710492,1.0
83,0.7,0.7,11.891642981338501,0.4326180941581726,0.57168466,1.0
84,1.0,1.0,11.828061969470978,0.4288392679899931,0.574063,1.0
85,0.7,0.7,11.889427195835113,0.4315485565245151,0.5738065,1.0
86,0.8,0.8,11.984752209091187,0.4277128155887127,0.5711655,1.0
87,0.6,0.6,12.038480668067931,0.42272536732405425,0.57058936,1.0
88,0.9,0.9,12.008367252254486,0.42222387609630824,0.5717467,1.0
89,0.7,0.7,11.9617780834198,0.4220186384126544,0.5750209,1.0
90,1.0,1.0,11.919161547470093,0.4227218156158924,0.57519484,1.0
91,0.8,0.8,11.997505328559875,0.42714741374403237,0.57159895,1.0
92,0.7,0.7,12.059427933502198,0.4247164564162493,0.57333916,1.0
93,0.8,0.8,12.08356253900528,0.419464745105803,0.5716464,1.0
94,0.7,0.7,12.140369932937622,0.41735139396339654,0.57239574,1.0
95,0.9,0.9,12.103919337749481,0.42059140448123217,0.57391036,1.0
96,0.7,0.7,12.104616318035125,0.4195384450927377,0.5726279,1.0
97,0.8,0.8,12.171210941791534,0.4137794950008392,0.573455,1.0
98,0.8,0.8,12.177474434471131,0.41069351353943345,0.5708644,1.0
99,0.5,0.5,12.198734683704377,0.41347522217184307,0.57028145,1.0
100,0.9,0.9,12.289893312168122,0.40693430317640306,0.5680268,1.0
101,0.7,0.7,12.358996109390258,0.4056132950007916,0.56804156,1.0
102,1.0,1.0,12.330400998020172,0.40824051552563906,0.57007766,1.0
103,0.8,0.8,12.45761670999527,0.4124948310613632,0.5668044,1.0
104,0.9,0.9,12.498956445026398,0.41025731745958327,0.56505233,1.0
105,0.5,0.5,12.509967059135437,0.40862794247418643,0.56441826,1.0
106,0.6,0.6,12.503289803314209,0.4087974224969745,0.56465477,1.0
107,1.0,1.0,12.468468380069732,0.4076422914043069,0.5645595,1.0
108,0.6,0.6,12.530531552505494,0.41084808984994886,0.5640845,1.0
109,0.8,0.8,12.612089563369752,0.4150608418345451,0.56073433,1.0
110,1.0,1.0,12.6791865981102,0.40700145928263665,0.5619629,1.0
111,0.8,0.8,12.622431345653533,0.40612648347765207,0.5637606,1.0
112,0.9,0.9,12.680583473682404,0.4181291837498546,0.5628061,1.0
113,0.5,0.5,12.784295360660552,0.41568315551280977,0.5612446,1.0
114,0.7,0.7,12.835140266132354,0.41282371650636196,0.56077564,1.0
115,0.9,0.9,12.825956407165528,0.4134182474181056,0.5621845,1.0
116,0.8,0.8,12.730345203495025,0.3955026713296771,0.5648437,1.0
117,0.7,0.7,12.537454190540315,0.39200429427921774,0.5670825,1.0
118,0.8,0.8,12.381950621891022,0.385500654540956,0.5692341,1.0
119,0.8,0.8,12.394829617500305,0.3931722703397274,0.56485784,1.0
120,0.8,0.8,12.527086280441285,0.3975653684616089,0.56257033,1.0
121,1.0,1.0,12.643875144481658,0.39921898183077575,0.5618515,1.0
122,1.0,1.0,12.647219862270354,0.3988343903169036,0.5622453,1.0
123,0.9,0.9,12.600981950473786,0.39198187737464907,0.5631177,1.0
124,0.8,0.8,12.54309797039032,0.3917168721780181,0.56397873,1.0
125,0.9,0.9,12.537344493484497,0.3910619770944119,0.5614916,1.0
126,0.6,0.6,12.600602182674407,0.3902727723583579,0.55938107,1.0
127,0.8,0.8,12.676546963787079,0.39439235508590936,0.5593398,1.0
128,0.8,0.8,12.702800884723663,0.3987836250513792,0.5599537,1.0
129,0.9,0.9,12.716947439193726,0.3949669292911887,0.5603844,1.0
130,0.9,0.9,12.690332286548614,0.3912271275088191,0.5629856,1.0
131,0.9,0.9,12.620393254375458,0.3891495108127594,0.5627023,1.0
132,0.8,0.8,12.59285985174179,0.389424983471632,0.56246763,1.0
133,0.6,0.6,12.617354091739655,0.3921472602158785,0.56204534,1.0
134,0.8,0.8,12.59211379365921,0.39263966215997936,0.5634913,1.0
135,0.6,0.6,12.57674954881668,0.3874994996532798,0.5636053,1.0
136,0.9,0.9,12.574450841522216,0.3885338371440768,0.5653688,1.0
137,0.8,0.8,12.576625476169585,0.3870994773700833,0.56163716,1.0
138,0.9,0.9,12.609174188804626,0.3822821670860052,0.5626969,1.0
139,0.8,0.8,12.593929596996308,0.3809969204604626,0.5647104,1.0
140,1.0,1.0,12.540318428707122,0.38021300896704197,0.5648064,1.0
141,0.9,0.9,12.552530214309693,0.38747175705879927,0.56483,1.0
142,0.9,0.9,12.584900352096557,0.38406848800033333,0.5652884,1.0
143,0.8,0.8,12.535195695495606,0.37686107237040994,0.56536627,1.0
144,0.7,0.7,12.556141809272766,0.3782540279388428,0.5641758,1.0
145,0.8,0.8,12.47905082578659,0.3758074415937066,0.5655172,1.0
146,0.8,0.8,12.450594849681854,0.374099886032939,0.5665531,1.0
147,0.9,0.9,12.464756777763366,0.37474911804646255,0.56514347,1.0
148,1.0,1.0,12.47775919866562,0.37783363763540984,0.5644753,1.0
149,1.0,1.0,12.547349650096894,0.37741529132574797,0.5646639,1.0
150,0.8,0.8,12.538213493347168,0.3715778893440962,0.56596464,1.0
151,0.9,0.9,12.523448432064056,0.3697754817843437,0.5662747,1.0
152,1.0,1.0,12.475053394889832,0.37109885997623204,0.56821907,1.0
153,0.9,0.9,12.504817619609833,0.3678245001718402,0.5664963,1.0
154,0.9,0.9,12.575063301372529,0.3716474726766348,0.5649394,1.0
155,1.0,1.0,12.652877199745179,0.3761480324059725,0.5641791,1.0
156,0.7,0.7,12.677775047683715,0.3758063365638256,0.5646231,1.0
157,0.9,0.9,12.639713951969147,0.3750002630084753,0.5663071,1.0
158,0.8,0.8,12.561904164886474,0.3715134101241827,0.5670259,1.0
159,0.8,0.8,12.49841555070877,0.36706476705521346,0.5674448,1.0
160,0.8,0.8,12.476420940494537,0.3642852886423469,0.56822073,1.0
161,0.9,0.9,12.558347022628784,0.37630031589567664,0.56500036,1.0
162,0.9,0.9,12.635932828044892,0.3763260628089309,0.56455654,1.0
163,0.7,0.7,12.637770460033417,0.3761489781305194,0.5665861,1.0
164,0.7,0.7,12.616526782894134,0.37322583861202,0.5682529,1.0
165,0.8,0.8,12.556972101688386,0.37012487834692004,0.5713276,1.0
166,0.9,0.9,12.5608409740448,0.3645072698056698,0.57076687,1.0
167,0.7,0.7,12.575717227363587,0.36904330135434865,0.5695602,1.0
168,0.9,0.9,12.594519016742707,0.3691894902318716,0.56936955,1.0
169,0.7,0.7,12.62973402671814,0.36596764861792325,0.5722728,1.0
170,0.8,0.8,12.607213327217101,0.36606138270050287,0.5719417,1.0
171,0.8,0.8,12.652241900062561,0.3694060645416379,0.5702698,1.0
172,0.8,0.8,12.681662783432007,0.3684865840405226,0.5703654,1.0
173,0.8,0.8,12.640348762130737,0.3669816606938839,0.57423687,1.0
174,0.7,0.7,12.5819223236084,0.36019442387968303,0.5754687,1.0
175,0.7,0.7,12.550311287784577,0.3701641975194216,0.5771592,1.0
176,0.8,0.8,12.630517485809326,0.37241908022016285,0.5772502,1.0
177,0.7,0.7,12.700606527233123,0.3685447532147169,0.578709,1.0
178,0.8,0.8,12.661639264965057,0.3661774174839258,0.5803135,1.0
179,1.0,1.0,12.640971952438354,0.3628570037379861,0.5810461,1.0
